cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139
10723,9352.1,8470.1,11465,9016.7,8815.3,10579,9537.5,8206.9,10373,11449,10781,9079.6,9834.3,10554,8565.1,11524,11409,9666.7,8919.3,8692,11503,11692,9086.5,10295,11233,9404.3,11142,11052,9865.6,9193.2,10590,10481,10345,10101,10888,9325.8,9777,10657,10723,12292,11440,10360,8991,11469,9112.5,10096,10191,11081,11083,10720,9880,10883,9373.6,11474,10139,9122.2,9467.1,10448,9971.1,10658,10057,10667,7937.2,10727,8902.4,10603,11735,11246,10859,8871.8,9510.8,9819,11208,11031,12050,10095,8965.9,8458.8,10352,9301.1,7785.1,9209,10513,12375,9615.4,8023.4,10394,9954.2,12155,10058,8529.9,11243,7987.8,10272,9083.3,7626,12250,11248,11040,9232.5,10152,7372.2,9384.6,8761.6,11489,10361,10451,10070,10297,10315,9833.3,8866.4,11012,10396,10404,10510,9924.4,9887.2,10233,10457,10085,11217,11909,9913.6,9537.5,9122,8923.1,9849.6,7268.3,6930.2,9587.5,9596.4,9389.6,8953.1,8397.6,5967.2,8036.4,7700.5
10777,9436.6,8455.2,11442,9011.1,8855.9,10600,9587.5,8144.8,10385,11444,10774,9072.7,9810.7,10609,8609.7,11561,11399,9694.4,8937.9,8756,11503,11722,9105.8,10301,11147,9383,11047,11062,9857.7,9215.9,10649,10452,10339,10110,10897,9438.2,9805.8,10722,10684,12269,11340,10252,8973,11469,9012.5,10030,10242,11110,11106,10703,9900,10919,9406.6,11485,10222,9144.4,9427.6,10424,9979.8,10648,10054,10685,7946.9,10773,8975.6,10643,11758,11285,10876,8897.4,9543,9857.1,11306,11062,12092,10066,8931.8,8541.2,10367,9274.2,7909.1,9180.8,10572,12359,9598.3,8035.1,10379,9928.1,12115,10083,8692.3,11270,7975.6,10287,9072.9,7601.6,12265,11292,11033,9245.6,10164,7438.9,9448.7,8774.8,11555,10361,10500,10031,10330,10282,9833.3,8849.1,11038,10460,10426,10503,9974.8,9928.6,10281,10524,10065,11210,11909,9913.6,9500,9073.2,8923.1,9823,7317.1,6953.5,9600,9554.2,9389.6,8968.8,8475.9,5950.8,8042.4,7711.2
10700,9380.3,8485.1,11420,9000,8788.3,10634,9593.8,8165.5,10441,11455,10832,9107.3,9816.6,10658,8587.4,11567,11404,9666.7,8956.5,8676,11469,11700,9105.8,10267,11142,9425.5,11113,11031,9830,9159.1,10590,10548,10339,10093,10897,9370.8,9748.2,10704,10746,12246,11472,10313,8918.9,11474,9062.5,10022,10242,11129,11045,10780,9810,10911,9318.7,11464,10208,9222.2,9480.3,10399,9979.8,10663,10027,10625,7927.5,10818,8902.4,10594,11689,11276,10865,8897.4,9451.6,9838.1,11282,11062,12121,10049,8914.8,8411.8,10322,9258.1,7752.1,9141.2,10519,12357,9555.6,8029.2,10359,9895.4,12142,10075,8529.9,11209,7987.8,10256,9052.1,7569.1,12265,11180,11000,9223.7,10115,7316.7,9429.5,8794.7,11544,10392,10415,10102,10440,10379,9930.6,8840.5,11088,10376,10481,10531,9974.8,9917.3,10267,10543,10118,11188,11883,9888.9,9300,9073.2,8932.7,9769.9,7280.5,6930.2,9562.5,9554.2,9428.6,8890.6,8463.9,5950.8,8078.8,7676.5
10708,9450.7,8425.4,11412,8988.9,8792.8,10745,9606.2,8165.5,10360,11480,10794,9086.5,9869.8,10511,8553.9,11599,11420,9631.9,8944.1,8696,11538,11758,9115.4,10308,11177,9393.6,11094,11052,9861.7,9215.9,10597,10606,10298,10123,10888,9382,9755.4,10694,10802,12257,11434,10341,8955,11474,9025,10044,10253,11134,11068,10763,9840,10875,9384.6,11433,10194,9233.3,9467.1,10409,9974,10653,10064,10643,7937.2,10705,8926.8,10589,11689,11237,10853,8833.3,9467.7,9742.9,11265,11074,12035,10076,8988.6,8482.4,10364,9182.8,7859.5,9152.5,10556,12335,9581.2,8035.1,10354,9960.8,12083,10025,8572.6,11217,7963.4,10267,9072.9,7593.5,12227,11261,11033,9175.4,10109,7344.4,9403.8,8814.6,11493,10380,10427,10133,10341,10331,9847.2,8823.3,11075,10416,10388,10531,9924.4,9868.4,10226,10486,10092,11159,11935,9876.5,9475,9105.7,8951.9,9761.1,7280.5,6953.5,9700,9632.5,9454.5,8921.9,8463.9,5934.4,8036.4,7689.8
10731,9450.7,8425.4,11447,9027.8,8788.3,10766,9600,8186.2,10379,11500,10774,9055.4,9846.2,10620,8591.1,11513,11415,9763.9,8962.7,8720,11510,11670,9125,10349,11198,9361.7,11113,11083,9853.8,9181.8,10679,10538,10369,10075,10902,9382,9805.8,10778,10768,12216,11403,10327,8973,11434,9075,10015,10230,11110,11136,10771,9840,10948,9384.6,11505,10181,9166.7,9500,10424,9997.1,10705,10061,10607,7966.2,10705,8963.4,10612,11636,11281,10894,8884.6,9489.2,9781,11290,11043,12099,10079,8948.9,8411.8,10292,9241.9,7867.8,9197.7,10567,12354,9564.1,7959.1,10364,9954.2,12128,10058,8487.2,11270,7963.4,10241,9114.6,7666.7,12265,11186,11053,9184.2,10079,7372.2,9423.1,8774.8,11537,10458,10512,10070,10330,10298,9847.2,8819,11112,10535,10415,10503,9941.2,9917.3,10199,10543,10118,11167,11948,9950.6,9512.5,9040.7,8884.6,9796.5,7231.7,6907,9687.5,9578.3,9337.7,8890.6,8451.8,5950.8,8060.6,7647.1
10723,9352.1,8500,11465,9022.2,8774.8,10841,9543.8,8144.8,10416,11455,10748,9131.5,9846.2,10598,8602.2,11556,11446,9729.2,8863.4,8732,11469,11661,9163.5,10322,11228,9383,11104,11042,9857.7,9272.7,10560,10548,10393,10154,10893,9355.8,9741,10769,10751,12287,11484,10336,8936.9,11474,9025,10052,10225,11100,11038,10814,9940,10883,9406.6,11536,10292,9166.7,9500,10463,10003,10658,10054,10750,7922.7,10750,8975.6,10576,11689,11316,10876,8923.1,9532.3,9819,11229,11043,12106,10095,8977.3,8417.6,10349,9241.9,7809.9,9180.8,10519,12408,9555.6,8023.4,10348,9947.7,12096,10058,8555.6,11322,8000,10292,9010.4,7626,12273,11255,11040,9228.1,10158,7322.2,9410.3,8821.2,11551,10422,10427,10078,10275,10387,9861.1,8883.6,11088,10426,10404,10579,9916,9932.3,10267,10533,10085,11196,11909,9913.6,9425,9113.8,8903.8,9831.9,7317.1,6907,9587.5,9608.4,9363.6,8906.2,8463.9,5934.4,8060.6,7689.8
10777,9422.5,8440.3,11394,9005.6,8761.3,10910,9562.5,8241.4,10366,11455,10806,9107.3,9840.2,10576,8583.6,11561,11404,9666.7,8931.7,8752,11510,11683,9125,10342,11138,9414.9,11132,11031,9841.9,9227.3,10560,10481,10315,10084,10920,9374.5,9784.2,10750,10768,12269,11440,10313,9009,11522,9050,10044,10208,11062,11091,10763,9850,10895,9329.7,11546,10222,9188.9,9506.6,10419,9974,10648,10051,10631,7961.4,10705,8951.2,10625,11705,11263,10859,8859,9467.7,9819,11273,11031,12043,10020,8943.2,8482.4,10334,9225.8,7809.9,9203.4,10583,12383,9598.3,8000,10409,9915,12142,10050,8581.2,11322,7963.4,10267,9104.2,7642.3,12280,11217,11013,9206.1,10127,7383.3,9416.7,8814.6,11489,10416,10451,10133,10319,10339,9888.9,8827.6,11075,10446,10388,10434,9949.6,9917.3,10219,10524,10118,11130,11974,9876.5,9425,9081.3,8942.3,9769.9,7256.1,6930.2,9575,9578.3,9441.6,8890.6,8451.8,5967.2,8030.3,7684.5
10762,9408.5,8477.6,11385,9016.7,8761.3,10869,9612.5,8186.2,10398,11444,10819,9086.5,9875.7,10549,8568.8,11529,11430,9722.2,8937.9,8680,11476,11678,9086.5,10349,11142,9436.2,11094,11062,9837.9,9250,10560,10519,10315,10053,10911,9337.1,9777,10694,10712,12251,11409,10308,8964,11421,9087.5,10037,10247,11091,10992,10771,9890,10883,9274.7,11526,10250,9188.9,9453.9,10458,9985.5,10699,10017,10667,7922.7,10705,8939,10576,11652,11298,10865,8833.3,9473.1,9742.9,11314,11068,12085,10069,8960.2,8470.6,10301,9231.2,7809.9,9220.3,10492,12362,9589.7,8023.4,10379,9902,12126,10025,8623.9,11252,7987.8,10241,9062.5,7609.8,12265,11255,10980,9263.2,10115,7333.3,9403.8,8794.7,11518,10410,10451,10125,10286,10387,9861.1,8883.6,11075,10441,10437,10462,9941.2,9921.1,10253,10524,10157,11159,11922,9864.2,9337.5,9089.4,8942.3,9796.5,7243.9,6976.7,9675,9578.3,9389.6,8875,8445.8,5934.4,8012.1,7676.5
10792,9493,8470.1,11425,9038.9,8815.3,10869,9550,8144.8,10366,11434,10755,9110.7,9869.8,10571,8579.9,11540,11435,9701.4,8925.5,8764,11462,11705,9105.8,10315,11207,9446.8,11085,11031,9865.6,9295.5,10507,10538,10333,10110,10920,9374.5,9748.2,10778,10768,12251,11390,10336,8882.9,11465,9062.5,10059,10230,11077,11061,10763,9860,10911,9439.6,11495,10236,9200,9493.4,10468,9962.4,10617,10061,10679,7946.9,10773,8926.8,10625,11735,11219,10841,8923.1,9462.4,9771.4,11249,11099,12121,10086,8971.6,8423.5,10355,9252.7,7785.1,9163.8,10524,12349,9538.5,8005.8,10354,9902,12112,10100,8555.6,11217,7926.8,10241,9031.2,7577.2,12288,11199,11013,9254.4,10139,7300,9339.7,8827.8,11496,10392,10439,10078,10319,10339,9888.9,8836.2,11088,10411,10361,10476,9958,9936.1,10233,10524,10059,11181,11974,9925.9,9425,9089.4,8846.2,9840.7,7304.9,6907,9562.5,9554.2,9441.6,8968.8,8463.9,5901.6,8024.2,7713.9
10746,9450.7,8470.1,11429,9027.8,8801.8,10869,9550,8172.4,10453,11439,10729,9062.3,9828.4,10625,8594.8,11513,11430,9750,8925.5,8728,11434,11700,9125,10384,11147,9457.4,11047,11062,9810.3,9261.4,10642,10519,10327,10110,10871,9370.8,9748.2,10815,10774,12257,11478,10285,8945.9,11491,9087.5,10111,10242,11100,11061,10814,9860,10883,9505.5,11567,10111,9233.3,9434.2,10404,9994.2,10663,10037,10673,7961.4,10727,8951.2,10567,11689,11294,10906,8884.6,9457,9781,11269,11025,12085,10102,8937.5,8494.1,10395,9263.4,7867.8,9152.5,10556,12389,9495.7,8017.5,10409,9947.7,12094,10083,8572.6,11252,7963.4,10313,9125,7634.1,12348,11248,11020,9267.5,10055,7327.8,9416.7,8801.3,11526,10422,10500,10094,10374,10387,9875,8831.9,11100,10450,10415,10559,9941.2,9921.1,10260,10590,10118,11109,11922,9901.2,9312.5,9097.6,8923.1,9796.5,7207.3,6930.2,9600,9638.6,9376.6,8968.8,8488,5967.2,8030.3,7729.9
10777,9338,8544.8,11372,9016.7,8801.8,10848,9512.5,8165.5,10416,11434,10768,9058.8,9846.2,10598,8550.2,11545,11415,9763.9,8900.6,8716,11469,11687,9086.5,10315,11125,9500,11094,11000,9806.3,9204.5,10619,10481,10363,10084,10893,9318.4,9777,10713,10797,12298,11447,10299,8982,11465,9025,10052,10225,11062,11068,10822,9880,10911,9340.7,11485,10153,9144.4,9467.1,10429,9956.6,10617,10081,10619,7956.5,10750,8926.8,10531,11674,11246,10829,8794.9,9483.9,9819,11220,11025,12035,10056,8983,8464.7,10395,9247.3,7785.1,9163.8,10561,12351,9555.6,8023.4,10338,9921.6,12107,10067,8521.4,11200,7987.8,10272,9083.3,7642.3,12265,11242,11027,9175.4,10139,7333.3,9442.3,8768.2,11518,10361,10378,10094,10341,10323,9861.1,8840.5,11012,10460,10421,10497,9966.4,9932.3,10219,10505,10039,11167,11831,9901.2,9425,9089.4,8903.8,9814.2,7280.5,6953.5,9562.5,9602.4,9480.5,8953.1,8469.9,5901.6,8012.1,7711.2
10777,9507,8417.9,11376,9022.2,8752.3,10841,9525,8172.4,10398,11409,10723,9093.4,9810.7,10533,8602.2,11572,11415,9743.1,8962.7,8728,11455,11656,9125,10329,11159,9446.8,11123,11000,9806.3,9238.6,10649,10510,10345,10097,10897,9355.8,9755.4,10657,10695,12246,11409,10332,8991,11474,9050,10030,10208,11120,11038,10763,9850,10851,9428.6,11557,10222,9233.3,9381.6,10433,10003,10648,10047,10720,7942,10636,8914.6,10571,11697,11254,10853,8871.8,9478.5,9771.4,11188,11049,12085,10082,8971.6,8441.2,10328,9236.6,7834.7,9209,10561,12335,9521.4,8005.8,10369,9888.9,12112,10033,8521.4,11270,7951.2,10256,9083.3,7634.1,12258,11255,11033,9232.5,10176,7300,9365.4,8841.1,11511,10349,10488,10078,10363,10298,9861.1,8853.4,11075,10401,10404,10455,9949.6,9917.3,10295,10457,10059,11138,11896,9950.6,9462.5,9097.6,8875,9823,7280.5,6930.2,9550,9590.4,9402.6,8937.5,8469.9,5967.2,8012.1,7719.3
10700,9535.2,8432.8,11381,9005.6,8770.3,10972,9506.2,8158.6,10385,11510,10813,9090,9846.2,10495,8557.6,11535,11389,9729.2,8882,8648,11483,11670,9105.8,10384,11164,9436.2,11094,11021,9826.1,9238.6,10627,10529,10304,10110,10893,9348.3,9798.6,10759,10689,12234,11428,10294,8918.9,11461,9062.5,10044,10219,11091,11061,10729,9930,10903,9428.6,11567,10153,9222.2,9440.8,10458,9962.4,10668,10007,10690,7951.7,10659,8878,10571,11674,11294,10882,8846.2,9532.3,9809.5,11249,11105,12028,10082,8937.5,8452.9,10337,9225.8,7768.6,9175.1,10561,12373,9529.9,8011.7,10369,9947.7,12091,10075,8589.7,11174,8024.4,10292,9072.9,7585.4,12288,11255,11013,9254.4,10139,7361.1,9397.4,8788.1,11474,10380,10378,10062,10352,10371,9888.9,8870.7,11075,10406,10393,10552,9899.2,9906,10281,10467,10092,11101,11922,9864.2,9500,9056.9,8836.5,9867.3,7256.1,6907,9587.5,9584.3,9389.6,8968.8,8433.7,5983.6,8042.4,7665.8
10762,9535.2,8514.9,11376,9016.7,8815.3,10952,9587.5,8158.6,10373,11399,10806,9086.5,9822.5,10549,8598.5,11567,11435,9743.1,8900.6,8692,11476,11661,9105.8,10295,11190,9436.2,11104,11031,9814.2,9238.6,10567,10490,10310,10110,10857,9355.8,9769.8,10657,10791,12240,11396,10294,8982,11465,9087.5,10081,10275,11105,11015,10771,9870,10867,9329.7,11567,10181,9166.7,9513.2,10429,9948,10684,10047,10714,7908.2,10727,8939,10598,11636,11232,10847,8871.8,9483.9,9819,11224,11086,12071,10062,8988.6,8441.2,10337,9215.1,7859.5,9180.8,10551,12303,9581.2,8035.1,10338,9895.4,12126,10017,8529.9,11278,7975.6,10297,9072.9,7674.8,12311,11180,11047,9236.8,10073,7394.4,9384.6,8768.2,11537,10386,10341,10078,10319,10315,9861.1,8866.4,11088,10475,10443,10524,9932.8,9928.6,10260,10505,10098,11159,11896,9864.2,9450,9097.6,8875,9858.4,7292.7,6930.2,9637.5,9614.5,9389.6,8953.1,8488,5967.2,8024.2,7695.2
10685,9408.5,8410.4,11412,9016.7,8756.8,10959,9518.8,8158.6,10385,11439,10748,9079.6,9852.1,10511,8579.9,11561,11326,9708.3,8863.4,8676,11476,11670,9086.5,10301,11138,9468.1,11075,11083,9826.1,9250,10597,10471,10315,10093,10862,9318.4,9769.8,10778,10712,12240,11478,10318,8973,11443,9075,9970.4,10213,11091,11068,10712,9900,10903,9351.6,11526,10194,9144.4,9414.5,10443,9962.4,10606,10030,10685,7956.5,10682,8914.6,10612,11735,11268,10882,8910.3,9478.5,9809.5,11200,11062,12028,10069,8988.6,8388.2,10319,9215.1,7843,9163.8,10503,12324,9581.2,8017.5,10328,9934.6,12078,10000,8555.6,11235,7987.8,10267,9072.9,7626,12280,11267,11027,9188.6,10170,7366.7,9410.3,8768.2,11504,10307,10317,10070,10308,10403,9902.8,8844.8,11100,10460,10355,10434,9932.8,9894.7,10240,10476,10105,11152,11883,9913.6,9487.5,9065,8894.2,9876.1,7243.9,7023.3,9675,9572.3,9337.7,8937.5,8391.6,5901.6,8024.2,7689.8
10723,9422.5,8507.5,11403,9000,8743.2,10972,9500,8117.2,10385,11424,10826,9086.5,9846.2,10576,8594.8,11583,11425,9722.2,8882,8692,11427,11652,9125,10315,11172,9478.7,11104,11031,9794.5,9136.4,10590,10548,10363,10110,10862,9333.3,9784.2,10648,10740,12216,11434,10304,9000,11443,9012.5,10015,10242,11077,10985,10737,9910,10871,9252.7,11639,10167,9144.4,9473.7,10369,9979.8,10575,10030,10661,7942,10682,8926.8,10585,11674,11232,10829,8859,9500,9761.9,11224,11068,12014,10082,8965.9,8435.3,10316,9236.6,7760.3,9192.1,10545,12330,9555.6,8011.7,10374,9888.9,12059,9991.7,8547,11209,7963.4,10221,9052.1,7544.7,12311,11199,11027,9223.7,10109,7338.9,9403.8,8801.3,11504,10373,10390,10078,10264,10363,9847.2,8853.4,11075,10342,10361,10455,9958,9891,10226,10476,10046,11130,11844,9888.9,9462.5,9065,8884.6,9761.1,7256.1,6953.5,9600,9554.2,9350.6,8937.5,8451.8,5934.4,8042.4,7727.3
10777,9535.2,8514.9,11416,9016.7,8779.3,10938,9481.2,8172.4,10354,11444,10716,9076.1,9869.8,10549,8561.3,11535,11446,9715.3,8888.2,8708,11455,11656,9096.2,10356,11138,9425.5,11104,11010,9794.5,9238.6,10575,10490,10321,10048,10871,9329.6,9705,10713,10712,12205,11459,10280,8918.9,11434,9025,10059,10202,11100,11045,10763,9840,10895,9417.6,11557,10139,9222.2,9453.9,10414,9976.9,10663,10057,10708,7913,10818,8951.2,10522,11705,11250,10771,8871.8,9483.9,9828.6,11229,11031,12078,10059,8960.2,8464.7,10328,9263.4,7843,9158.2,10412,12335,9572.6,8035.1,10359,9908.5,12088,10025,8581.2,11226,7939,10226,9104.2,7609.8,12265,11236,11027,9206.1,10133,7355.6,9384.6,8728.5,11507,10398,10366,10094,10198,10339,9875,8823.3,10988,10391,10344,10483,9958,9894.7,10205,10438,10059,11138,11922,9864.2,9400,9097.6,8913.5,9743.4,7219.5,6930.2,9612.5,9578.3,9298.7,8890.6,8500,5967.2,8042.4,7716.6
10685,9521.1,8477.6,11385,8988.9,8770.3,10979,9556.2,8158.6,10410,11399,10774,9086.5,9834.3,10549,8639.4,11540,11378,9736.1,8863.4,8700,11427,11687,9192.3,10336,11185,9308.5,11085,11000,9810.3,9215.9,10530,10442,10381,10088,10853,9352.1,9769.8,10639,10689,12211,11409,10271,8936.9,11404,9000,9977.8,10242,11072,11098,10712,9890,10891,9384.6,11619,10153,9222.2,9460.5,10404,9956.6,10601,10034,10655,7951.7,10750,8939,10558,11667,11259,10806,8846.2,9467.7,9800,11220,11037,12078,10066,8954.5,8429.4,10322,9215.1,7809.9,9152.5,10503,12311,9589.7,8046.8,10303,9954.2,12048,10083,8606.8,11200,7963.4,10185,9072.9,7642.3,12197,11236,10993,9228.1,10121,7300,9429.5,8788.1,11478,10428,10366,10070,10231,10371,9833.3,8840.5,11038,10406,10311,10503,9932.8,9906,10288,10467,10092,11138,11896,9901.2,9412.5,9081.3,8884.6,9796.5,7195.1,6953.5,9537.5,9566.3,9428.6,8968.8,8427.7,5967.2,8054.5,7708.6
10685,9436.6,8470.1,11398,9011.1,8779.3,11014,9525,8151.7,10385,11449,10761,9110.7,9863.9,10511,8617.1,11545,11394,9715.3,8888.2,8724,11469,11700,9134.6,10329,11138,9372.3,11075,11052,9782.6,9238.6,10545,10442,10315,10084,10857,9348.3,9755.4,10657,10644,12275,11421,10285,9018,11447,9075,10081,10169,11077,11015,10763,9930,10843,9384.6,11639,10153,9122.2,9473.7,10419,9965.3,10622,10068,10560,7922.7,10636,8939,10549,11629,11237,10835,8897.4,9414,9828.6,11220,11099,12021,10072,8988.6,8376.5,10340,9301.1,7809.9,9152.5,10508,12335,9521.4,8046.8,10399,9882.4,12088,10100,8529.9,11226,7975.6,10313,9062.5,7609.8,12235,11224,11020,9219.3,10121,7327.8,9429.5,8794.7,11496,10319,10390,10086,10418,10315,9902.8,8849.1,11025,10416,10377,10483,9949.6,9906,10267,10486,10092,11174,11922,9913.6,9437.5,9105.7,8903.8,9814.2,7280.5,6930.2,9562.5,9596.4,9363.6,8859.4,8433.7,5901.6,8024.2,7695.2
10777,9478.9,8514.9,11425,8950,8756.8,10993,9518.8,8151.7,10329,11419,10755,9065.7,9828.4,10592,8591.1,11578,11420,9763.9,8925.5,8732,11448,11683,9173.1,10390,11177,9361.7,11047,11021,9853.8,9193.2,10649,10452,10369,10115,10884,9329.6,9769.8,10676,10729,12216,11459,10322,9000,11465,9012.5,10000,10236,11129,11083,10797,9830,10923,9395.6,11619,10181,9244.4,9434.2,10414,9962.4,10637,10044,10649,7946.9,10795,8926.8,10598,11652,11268,10853,8884.6,9483.9,9866.7,11249,11099,12099,10079,8948.9,8435.3,10322,9247.3,7826.4,9135.6,10540,12354,9589.7,8046.8,10404,9908.5,12086,10067,8632.5,11226,7975.6,10241,9093.8,7609.8,12250,11261,11000,9241.2,10164,7322.2,9397.4,8821.2,11548,10410,10439,10070,10341,10363,9944.4,8875,11038,10421,10475,10538,9949.6,9898.5,10247,10467,10098,11145,11857,9913.6,9387.5,9097.6,8894.2,9823,7268.3,6976.7,9587.5,9560.2,9415.6,8906.2,8421.7,5901.6,8048.5,7754
10715,9394.4,8507.5,11372,9016.7,8761.3,10979,9593.8,8158.6,10366,11470,10748,9072.7,9875.7,10533,8609.7,11561,11425,9715.3,8975.2,8732,11455,11643,9163.5,10342,11172,9436.2,11075,11052,9853.8,9181.8,10560,10529,10423,10084,10857,9348.3,9755.4,10694,10718,12216,11403,10271,8891.9,11452,9050,10089,10197,11091,11068,10780,9880,10915,9329.7,11619,10222,9222.2,9427.6,10429,9974,10663,10027,10649,7922.7,10750,8926.8,10562,11697,11237,10853,8897.4,9526.9,9828.6,11282,11074,12007,10089,8960.2,8464.7,10331,9209.7,7801.7,9163.8,10615,12354,9581.2,8070.2,10354,9915,12080,9983.3,8470.1,11278,7939,10297,9062.5,7682.9,12212,11298,11013,9223.7,10158,7377.8,9403.8,8827.8,11474,10386,10390,10078,10275,10411,9819.4,8866.4,11062,10500,10459,10490,9924.4,9887.2,10295,10562,10118,11138,11831,9913.6,9475,9081.3,8932.7,9787.6,7243.9,6883.7,9537.5,9596.4,9480.5,8937.5,8403.6,5967.2,8036.4,7716.6
10731,9521.1,8537.3,11367,9027.8,8792.8,10979,9487.5,8137.9,10373,11449,10768,9117.6,9858,10582,8587.4,11556,11389,9694.4,8900.6,8724,11476,11683,9144.2,10377,11159,9383,11132,11010,9818.2,9204.5,10597,10490,10339,10088,10879,9367,9741,10759,10734,12251,11403,10285,8982,11434,9100,10089,10270,11086,11038,10754,9920,10819,9384.6,11680,10236,9155.6,9421.1,10463,9982.7,10632,10078,10625,7922.7,10750,8951.2,10585,11659,11285,10847,8833.3,9543,9847.6,11176,11111,12064,10059,8983,8476.5,10352,9236.6,7834.7,9197.7,10519,12319,9538.5,8029.2,10444,9921.6,12035,10050,8564.1,11235,7951.2,10313,9093.8,7617.9,12295,11317,11007,9157.9,10121,7366.7,9474.4,8768.2,11507,10337,10402,10086,10374,10331,9902.8,8857.8,11062,10490,10377,10469,9916,9913.5,10260,10495,10085,11181,11805,9925.9,9437.5,9081.3,8923.1,9752.2,7341.5,6976.7,9550,9614.5,9454.5,8921.9,8445.8,5967.2,8030.3,7729.9
10723,9577.5,8514.9,11381,8988.9,8747.7,10993,9631.2,8137.9,10360,11434,10800,9079.6,9863.9,10560,8617.1,11535,11435,9652.8,8919.3,8688,11462,11648,9163.5,10329,11164,9414.9,11047,11052,9834,9238.6,10552,10538,10315,10093,10879,9355.8,9733.8,10694,10763,12211,11384,10355,8982,11417,9050,10089,10225,11100,11038,10780,9860,10851,9373.6,11536,10264,9222.2,9427.6,10493,9968.2,10658,10034,10625,7966.2,10773,8926.8,10558,11697,11254,10829,8897.4,9548.4,9761.9,11229,11080,12000,10072,8971.6,8405.9,10370,9231.2,7776.9,9197.7,10620,12351,9572.6,8046.8,10369,9882.4,12115,9991.7,8581.2,11217,7951.2,10272,9062.5,7585.4,12242,11217,11047,9214.9,10109,7305.6,9352.6,8794.7,11544,10355,10476,10070,10396,10266,9875,8896.6,11062,10460,10388,10448,9932.8,9894.7,10260,10514,10092,11181,11896,9987.7,9350,9089.4,8942.3,9796.5,7231.7,6930.2,9475,9596.4,9402.6,8937.5,8421.7,5918,8042.4,7687.2
10708,9577.5,8514.9,11394,9016.7,8801.8,11021,9581.2,8186.2,10373,11409,10800,9103.8,9899.4,10560,8583.6,11572,11415,9715.3,8913,8712,11483,11652,9201.9,10329,11190,9414.9,11113,10990,9841.9,9250,10612,10538,10381,10101,10862,9374.5,9748.2,10759,10763,12181,11453,10350,8955,11478,9075,10067,10157,11091,11000,10788,9940,10895,9296.7,11732,10222,9177.8,9440.8,10473,9968.2,10658,10047,10631,7985.5,10750,8975.6,10558,11682,11285,10871,8923.1,9478.5,9790.5,11298,11074,12099,10105,8960.2,8435.3,10352,9225.8,7826.4,9220.3,10551,12330,9615.4,8029.2,10374,9928.1,12080,10092,8572.6,11174,7951.2,10267,9041.7,7569.1,12250,11248,11027,9271.9,10121,7355.6,9371.8,8841.1,11548,10380,10378,10086,10374,10306,9916.7,8831.9,11038,10470,10432,10566,9958,9913.5,10247,10533,10078,11188,11857,9876.5,9475,9113.8,8894.2,9805.3,7390.2,6930.2,9575,9602.4,9506.5,8968.8,8427.7,5868.9,8036.4,7703.2
10708,9563.4,8552.2,11394,9011.1,8761.3,11007,9543.8,8137.9,10391,11399,10761,9100.3,9834.3,10500,8617.1,11487,11373,9750,8900.6,8712,11510,11700,9144.2,10281,11121,9319.1,11113,11000,9806.3,9227.3,10560,10481,10381,10088,10884,9310.9,9705,10630,10701,12181,11365,10252,8918.9,11447,9087.5,10141,10208,11100,11053,10703,9850,10879,9296.7,11649,10181,9222.2,9434.2,10443,9965.3,10648,10017,10679,7946.9,10636,8902.4,10522,11674,11224,10853,8871.8,9430.1,9819,11269,11031,12071,10069,8965.9,8435.3,10331,9209.7,7826.4,9107.3,10561,12332,9658.1,8023.4,10404,9960.8,12070,10050,8538.5,11113,7975.6,10272,9072.9,7601.6,12250,11199,11007,9197.4,10085,7350,9391,8801.3,11533,10392,10524,10078,10319,10363,9861.1,8780.2,10950,10411,10372,10490,9932.8,9917.3,10247,10486,10098,11145,11909,9888.9,9387.5,9089.4,8875,9743.4,7243.9,6907,9575,9614.5,9441.6,8890.6,8475.9,5918,8036.4,7751.3
